ABFNumber	mps	postingmonth	postingyear	MPColour	EventDescription	EventCode
1037986	2.2600	2	2019	Y	GCC Restricted Teams	9G6
1038011	2.2600	2	2019	Y	GCC Restricted Teams	9G6
1062913	3.2700	2	2019	Y	GCC Restricted Teams	9G6
1064231	1.8500	2	2019	Y	GCC Restricted Teams	9G6
1064738	3.2500	2	2019	Y	GCC Restricted Teams	9G6
1068261	4.0700	2	2019	Y	GCC Restricted Teams	9G6
1073435	1.6400	2	2019	Y	GCC Restricted Teams	9G6
1080131	3.2000	2	2019	Y	GCC Restricted Teams	9G6
1080776	4.3300	2	2019	Y	GCC Restricted Teams	9G6
1037501	1.0500	2	2019	R	Qld Senior Teams	4SE
1076280	0.6400	2	2019	R	Arana Teams	ACT
1047191	-3.7800	3	2019	Y	GCC Senior Teams	9G7
1082663	3.7800	3	2019	Y	GCC Senior Teams	9G7
1078682	0.5200	3	2019	R	ACT Restricted Swiss Pairs	UUR
1012851	3.1900	3	2019	R	PMHBA Congress	PAC
1053795	0.3600	3	2019	R	PMHBA Congress	PAC
1024744	6.2200	3	2019	R	SA Daytime Teams	5DT
1010220	2.8800	3	2019	Y	Australian Senior Swiss Pairs	9IE
1040693	1.6800	3	2019	R	SA Daytime Teams	5DT
1009427	2.8800	3	2019	Y	Australian Senior Swiss Pairs	9IE
1075772	2.1600	3	2019	Y	Australian Senior Swiss Pairs	9IE
1082507	0.7200	3	2019	Y	Australian Senior Swiss Pairs	9IE
1002953	0.3900	5	2019	R	QBA Novice Pairs	QQM
1006975	0.3100	5	2019	R	QBA Novice Pairs	QQM
1010451	0.3100	5	2019	R	QBA Novice Pairs	QQM
1015745	0.6000	5	2019	R	QBA Novice Pairs	QQM
1029789	0.1600	5	2019	R	QBA Novice Pairs	QQM
1034537	0.2300	5	2019	R	QBA Novice Pairs	QQM
1037714	0.2700	5	2019	R	QBA Novice Pairs	QQM
1044397	0.3100	5	2019	R	QBA Novice Pairs	QQM
1059459	0.2300	5	2019	R	QBA Novice Pairs	QQM
1013424	1.7400	4	2019	R	SA Restricted Pairs Selection	5RP
1026976	0.8300	4	2019	R	SA Restricted Pairs Selection	5RP
1003909	0.2700	5	2019	R	QBA Novice Pairs	QQM
1003917	0.3900	5	2019	R	QBA Novice Pairs	QQM
1004581	0.6900	5	2019	R	QBA Novice Pairs	QQM
1034316	0.2000	5	2019	R	QBA Novice Pairs	QQM
1058061	0.2300	5	2019	R	QBA Novice Pairs	QQM
1078119	0.2300	5	2019	R	QBA Novice Pairs	QQM
1059696	0.5000	4	2019	R	SA Restricted Pairs Selection	5RP
1028022	0.1800	4	2019	R	BAWA Country Championship	XXC
1003879	0.2700	5	2019	R	QBA Novice Pairs	QQM
1007963	0.1600	5	2019	R	QBA Novice Pairs	QQM
1013807	0.1200	5	2019	R	QBA Novice Pairs	QQM
1030930	0.0800	5	2019	R	QBA Novice Pairs	QQM
1034545	0.2700	5	2019	R	QBA Novice Pairs	QQM
1052837	0.2700	5	2019	R	QBA Novice Pairs	QQM
1057782	0.1600	5	2019	R	QBA Novice Pairs	QQM
1059671	0.2700	5	2019	R	QBA Novice Pairs	QQM
1060945	0.3100	5	2019	R	QBA Novice Pairs	QQM
1008994	0.3500	5	2019	R	QBA Novice Pairs	QQM
1028881	0.5200	5	2019	R	QBA Novice Pairs	QQM
1031562	1.8400	5	2019	R	QBA Novice Pairs	QQM
1057995	0.1600	5	2019	R	QBA Novice Pairs	QQM
1059661	0.2700	5	2019	R	QBA Novice Pairs	QQM
1060961	0.3100	5	2019	R	QBA Novice Pairs	QQM
1061811	0.2300	5	2019	R	QBA Novice Pairs	QQM
1019422	3.0400	5	2019	R	Trumps Easter Festival	TSE
1063911	1.2600	5	2019	R	Trumps Easter Festival	TSE
1081128	0.1800	5	2019	R	Trumps Easter Festival	TSE
1022571	0.2900	4	2019	R	BBC Easter Congress	BBE
1032453	0.8300	4	2019	R	BBC Easter Congress	BBE
1060945	0.3600	4	2019	R	BBC Easter Congress	BBE
1069624	2.3300	4	2019	R	BBC Easter Congress	BBE
1012460	0.7700	5	2019	R	Victorian Restrict Pairs	3RP
1034618	1.0200	5	2019	R	Victorian Restrict Pairs	3RP
1065467	0.1300	5	2019	R	Victorian Restrict Pairs	3RP
1017004	0.3500	5	2019	R	Cairns Novice Pairs	CSN
1045229	0.3500	5	2019	R	Cairns Novice Pairs	CSN
1052063	0.3500	5	2019	R	Cairns Novice Pairs	CSN
1033107	0.3600	4	2019	R	Vic Daytime Open Pairs	3DP
1065475	0.6000	4	2019	R	Vic Daytime Open Pairs	3DP
1003771	1.1700	4	2019	R	BBC Easter Congress	BBE
1022083	0.4100	4	2019	R	BBC Easter Congress	BBE
1022581	0.2900	4	2019	R	BBC Easter Congress	BBE
1032445	0.8300	4	2019	R	BBC Easter Congress	BBE
1057367	0.4100	5	2019	R	Cairns Novice Pairs	CSN
1023497	1.1200	5	2019	Y	GNOT Malanda Heat	EMG
1034601	1.0200	5	2019	R	Victorian Restrict Pairs	3RP
1065475	0.1300	5	2019	R	Victorian Restrict Pairs	3RP
1036920	0.6400	5	2019	R	Victorian Restrict Pairs	3RP
1049781	0.7700	5	2019	R	Victorian Restrict Pairs	3RP
1068016	0.5100	5	2019	R	Victorian Restrict Pairs	3RP
1068342	0.1800	5	2019	R	Cairns Novice Pairs	CSN
1076027	0.0600	5	2019	R	Cairns Novice Pairs	CSN
1001256	0.7700	5	2019	R	Victorian Restrict Pairs	3RP
1001418	0.7700	5	2019	R	Victorian Restrict Pairs	3RP
1007750	0.3000	5	2019	R	Brain Research	9FB
1007912	0.2000	5	2019	R	Brain Research	9FB
1032453	2.0100	4	2019	R	Redland Novice/Restricted Teams 	RDR
1039067	0.2600	4	2019	R	Redland Novice/Restricted Teams 	RDR
1045741	0.1300	4	2019	R	Redland Novice/Restricted Teams 	RDR
1057782	0.2600	4	2019	R	Redland Novice/Restricted Teams 	RDR
1007531	2.6700	5	2019	Y	ANOT Restricted Swiss Pairs	9AR
1076981	3.3600	5	2019	Y	ANOT Senior Swiss Pairs	9AS
1012231	0.3600	5	2019	R	Surfers Teams	SFT
1004050	0.2000	5	2019	R	Brain Research	9FB
1006444	0.3000	5	2019	R	Brain Research	9FB
1007556	0.1000	5	2019	R	Brain Research	9FB
1010557	0.2000	5	2019	R	Brain Research	9FB
1012460	0.1000	5	2019	R	Brain Research	9FB
1013051	0.1000	5	2019	R	Brain Research	9FB
1014412	0.3000	5	2019	R	Brain Research	9FB
1016164	0.2000	5	2019	R	Brain Research	9FB
1023527	0.3000	5	2019	R	Brain Research	9FB
1024183	0.2000	5	2019	R	Brain Research	9FB
1030681	0.3100	5	2019	R	Brain Research	9FB
1032046	0.2000	5	2019	R	Brain Research	9FB
1036777	0.2000	5	2019	R	Brain Research	9FB
1037633	0.1000	5	2019	R	Brain Research	9FB
1022024	0.4500	5	2019	R	Kendenup Swiss Pairs	KDS
1081209	0.5400	5	2019	R	Kendenup Swiss Pairs	KDS
1088548	0.5400	5	2019	R	Kendenup Swiss Pairs	KDS
1000152	0.1000	5	2019	R	Brain Research	9FB
1003641	0.3000	5	2019	R	Brain Research	9FB
1003658	0.3000	5	2019	R	Brain Research	9FB
1004492	0.3000	5	2019	R	Brain Research	9FB
1009001	0.2000	5	2019	R	Brain Research	9FB
1009011	0.1000	5	2019	R	Brain Research	9FB
1009168	0.2000	5	2019	R	Brain Research	9FB
1009346	0.2000	5	2019	R	Brain Research	9FB
1009508	0.1000	5	2019	R	Brain Research	9FB
1011359	0.2000	5	2019	R	Brain Research	9FB
1012517	0.2000	5	2019	R	Brain Research	9FB
1014706	0.1000	5	2019	R	Brain Research	9FB
1016342	0.2000	5	2019	R	Brain Research	9FB
1019023	0.3000	5	2019	R	Brain Research	9FB
1020021	0.3000	5	2019	R	Brain Research	9FB
1020714	0.2000	5	2019	R	Brain Research	9FB
1020722	0.2000	5	2019	R	Brain Research	9FB
1022210	0.2000	5	2019	R	Brain Research	9FB
1026399	0.3000	5	2019	R	Brain Research	9FB
1029053	0.3000	5	2019	R	Brain Research	9FB
1029541	0.1000	5	2019	R	Brain Research	9FB
1032054	0.2000	5	2019	R	Brain Research	9FB
1036912	0.3000	5	2019	R	Brain Research	9FB
1037609	0.1000	5	2019	R	Brain Research	9FB
1040928	0.1000	5	2019	R	Brain Research	9FB
1041770	0.3000	5	2019	R	Brain Research	9FB
1046799	0.2000	5	2019	R	Brain Research	9FB
1054783	0.3000	5	2019	R	Brain Research	9FB
1054953	0.3000	5	2019	R	Brain Research	9FB
1056158	0.1000	5	2019	R	Brain Research	9FB
1056816	0.1000	5	2019	R	Brain Research	9FB
1058657	0.3000	5	2019	R	Brain Research	9FB
1059793	0.3000	5	2019	R	Brain Research	9FB
1059815	0.1000	5	2019	R	Brain Research	9FB
1060821	0.3000	5	2019	R	Brain Research	9FB
1062131	0.1000	5	2019	R	Brain Research	9FB
1065841	0.2000	5	2019	R	Brain Research	9FB
1066171	0.1000	5	2019	R	Brain Research	9FB
1066481	0.1000	5	2019	R	Brain Research	9FB
1069020	0.2000	5	2019	R	Brain Research	9FB
1069160	0.2000	5	2019	R	Brain Research	9FB
1081691	0.1000	5	2019	R	Brain Research	9FB
1082027	0.2000	5	2019	R	Brain Research	9FB
1084364	0.1000	5	2019	R	Brain Research	9FB
1036920	0.7200	5	2019	R	Sale Congress	SAC
1001566	1.0100	11	2018	R	SA Seniors Pairs	5SP
1003496	0.2800	11	2018	R	WA Teams of Three	6T3
1009346	1.7200	11	2018	R	WA Teams of Three	6T3
1011685	5.0200	11	2018	R	WA Teams of Three	6T3
1007653	2.4000	11	2018	Y	GNOT Mid North Coast Region	ZGB
1007661	2.4000	11	2018	Y	GNOT Mid North Coast Region	ZGB
1012851	5.3300	11	2018	Y	GNOT Mid North Coast Region	ZGB
1045598	1.7500	11	2018	R	SA Seniors Pairs	5SP
1040065	9.3900	12	2018	Y	GNOT Final	9TG
1004581	5.0200	12	2018	Y	GNOT Final	9TG
1012851	3.7700	12	2018	Y	GNOT Final	9TG
1003461	0.1800	1	2019	R	Kenmore Congress	KRC
1017391	0.1800	1	2019	R	Kenmore Congress	KRC
1032453	2.6300	1	2019	R	Kenmore Congress	KRC
1043651	0.1900	1	2019	R	Kenmore Congress	KRC
1059671	0.4600	1	2019	R	Kenmore Congress	KRC
1042904	10.4000	1	2019	Y	Summer Festival SWPT	9SP
1039067	0.5600	1	2019	R	NSBC Teams	NST
1069624	3.2000	1	2019	R	NSBC Teams	NST
1034316	0.1400	1	2019	R	Kenmore Congress	KRC
1054724	0.3200	1	2019	R	Kenmore Congress	KRC
1001566	8.0000	1	2019	Y	Summer Festival SWPT	9SP
1038001	9.6000	1	2019	Y	Summer Festival SWPT	9SP
1000225	0.7100	2	2019	Y	GCC U50 MP Pairs - Wednesday	9GF
1037501	0.6500	2	2019	Y	GCC U50 MP Pairs - Wednesday	9GF
1041525	0.0500	2	2019	Y	GCC U50 MP Pairs - Wednesday	9GF
1041835	0.4000	2	2019	Y	GCC U50 MP Pairs - Wednesday	9GF
1043201	0.3000	2	2019	Y	GCC U50 MP Pairs - Wednesday	9GF
1047515	0.5000	2	2019	Y	GCC U50 MP Pairs - Wednesday	9GF
1047523	0.5000	2	2019	Y	GCC U50 MP Pairs - Wednesday	9GF
1049704	0.8300	2	2019	Y	GCC U50 MP Pairs - Wednesday	9GF
1056735	0.5900	2	2019	Y	GCC U50 MP Pairs - Wednesday	9GF
1066242	0.4000	2	2019	Y	GCC U50 MP Pairs - Wednesday	9GF
1021117	0.4400	2	2019	Y	GCC Matchpoint 0-500 Swiss Pairs	9GQ
1021125	0.4400	2	2019	Y	GCC Matchpoint 0-500 Swiss Pairs	9GQ
1072919	1.8300	2	2019	Y	GCC Matchpoint 0-500 Swiss Pairs	9GQ
1072927	1.8300	2	2019	Y	GCC Matchpoint 0-500 Swiss Pairs	9GQ
1015699	0.4600	1	2019	R	Kenmore Congress	KRC
1027212	3.3300	1	2019	R	Kenmore Congress	KRC
1038095	3.0100	1	2019	R	Kenmore Congress	KRC
1038095	0.1600	1	2019	R	NSBC Teams	NST
1002661	0.3500	2	2019	Y	GCC U50 MP Pairs - Wednesday	9GF
1027212	3.6300	2	2019	Y	GCC U50 MP Pairs - Wednesday	9GF
1028881	1.6200	2	2019	Y	GCC U50 MP Pairs - Wednesday	9GF
1041436	0.7700	2	2019	Y	GCC U50 MP Pairs - Wednesday	9GF
1045598	1.0300	2	2019	Y	GCC U50 MP Pairs - Wednesday	9GF
1058622	0.1500	2	2019	Y	GCC U50 MP Pairs - Wednesday	9GF
1060961	0.7400	2	2019	Y	GCC U50 MP Pairs - Wednesday	9GF
1003437	0.1900	1	2019	R	Kenmore Congress	KRC
1015745	0.6000	1	2019	R	Kenmore Congress	KRC
1032445	2.6300	1	2019	R	Kenmore Congress	KRC
1058754	0.3200	1	2019	R	Kenmore Congress	KRC
1042645	10.4000	1	2019	Y	Summer Festival SWPT	9SP
1059254	8.8000	1	2019	Y	Summer Festival SWPT	9SP
1059701	9.6000	1	2019	Y	Summer Festival SWPT	9SP
1000187	0.6400	2	2019	Y	GCC U50 MP Pairs - Wednesday	9GF
1002953	1.6200	2	2019	Y	GCC U50 MP Pairs - Wednesday	9GF
1017926	2.9600	2	2019	Y	GCC U50 MP Pairs - Wednesday	9GF
1020838	0.6000	2	2019	Y	GCC U50 MP Pairs - Wednesday	9GF
1022083	1.1200	2	2019	Y	GCC U50 MP Pairs - Wednesday	9GF
1030264	0.7700	2	2019	Y	GCC U50 MP Pairs - Wednesday	9GF
1036963	0.7100	2	2019	Y	GCC U50 MP Pairs - Wednesday	9GF
1041576	0.0500	2	2019	Y	GCC U50 MP Pairs - Wednesday	9GF
1048481	0.8400	2	2019	Y	GCC U50 MP Pairs - Wednesday	9GF
1058614	0.1500	2	2019	Y	GCC U50 MP Pairs - Wednesday	9GF
1067885	0.4000	2	2019	Y	GCC U50 MP Pairs - Wednesday	9GF
1073400	1.0300	2	2019	Y	GCC U50 MP Pairs - Wednesday	9GF
1061542	1.3100	2	2019	Y	GCC Matchpoint 0-500 Swiss Pairs	9GQ
1001094	0.8400	2	2019	R	SA Restricted Butler Pairs Championship	5BR
1000179	0.6400	2	2019	Y	GCC U50 MP Pairs - Wednesday	9GF
1012231	0.4500	2	2019	Y	GCC U50 MP Pairs - Wednesday	9GF
1017004	0.4000	2	2019	Y	GCC U50 MP Pairs - Wednesday	9GF
1018981	2.2900	2	2019	Y	GCC U50 MP Pairs - Wednesday	9GF
1032887	1.5500	2	2019	Y	GCC U50 MP Pairs - Wednesday	9GF
1040790	0.6000	2	2019	Y	GCC U50 MP Pairs - Wednesday	9GF
1048491	0.8400	2	2019	Y	GCC U50 MP Pairs - Wednesday	9GF
1056530	1.2400	2	2019	Y	GCC U50 MP Pairs - Wednesday	9GF
1056743	0.5900	2	2019	Y	GCC U50 MP Pairs - Wednesday	9GF
1058789	1.9800	2	2019	Y	GCC U50 MP Pairs - Wednesday	9GF
1060511	1.2400	2	2019	Y	GCC U50 MP Pairs - Wednesday	9GF
1060945	0.7400	2	2019	Y	GCC U50 MP Pairs - Wednesday	9GF
1001108	0.8400	2	2019	R	SA Restricted Butler Pairs Championship	5BR
1065122	0.8000	2	2019	Y	GNOT Bairnsdale Heat	BIG
1013424	1.4400	2	2019	R	SA Restricted Butler Pairs Championship	5BR
1013432	1.4400	2	2019	R	SA Restricted Butler Pairs Championship	5BR
1002465	3.2000	3	2019	Y	Australian Swiss Pairs	9IS
1034774	3.2000	3	2019	Y	Australian Swiss Pairs	9IS
1071981	2.0000	3	2019	Y	Australian Swiss Pairs	9IS
1063911	0.4000	3	2019	R	NSBC@Lindfield Swiss Pairs	GNU
1009427	4.0000	3	2019	Y	Australian Swiss Pairs	9IS
1063911	5.3200	3	2019	Y	Australian Swiss Pairs	9IS
1019422	1.1300	3	2019	R	NSBC@Lindfield Swiss Pairs	GNU
1010220	4.0000	3	2019	Y	Australian Swiss Pairs	9IS
1082906	0.7500	3	2019	G	Adjustment	999
1082906	58.0000	3	2019	R	Adjustment	999
1082906	2.4800	3	2019	Y	Adjustment	999
1071793	0.6400	5	2019	Y	ANOT Consolation Butler Pairs - B Grade	9AD
1018094	1.5200	5	2019	Y	ANOT Consolation Butler Pairs - B Grade	9AD
1036475	0.6400	5	2019	Y	ANOT Consolation Butler Pairs - B Grade	9AD
1053604	0.5100	5	2019	Y	ANOT Consolation Butler Pairs - B Grade	9AD
1054678	0.5100	5	2019	Y	ANOT Consolation Butler Pairs - B Grade	9AD
1059696	0.3800	5	2019	Y	ANOT Consolation Butler Pairs - B Grade	9AD
1072145	0.6400	5	2019	Y	ANOT Consolation Butler Pairs - B Grade	9AD
1048066	0.4300	5	2019	Y	GNOT Moreton Bribie Heat	MRH
1076167	1.4400	5	2019	Y	GNOT Moreton Bribie Heat	MRH
1049127	1.8200	5	2019	Y	ANOT Consolation Butler Pairs - B Grade	9AD
1066323	0.6400	5	2019	Y	ANOT Consolation Butler Pairs - B Grade	9AD
1076841	0.7700	5	2019	Y	ANOT Consolation Butler Pairs - B Grade	9AD
1077201	0.7700	5	2019	Y	ANOT Consolation Butler Pairs - B Grade	9AD
1038001	1.0800	4	2019	Y	GNOT Sydney Bridge Centre Heat	SBG
1013629	0.7700	5	2019	Y	ANOT Consolation Butler Pairs - B Grade	9AD
1026976	0.5100	5	2019	Y	ANOT Consolation Butler Pairs - B Grade	9AD
1039679	1.8200	5	2019	Y	ANOT Consolation Butler Pairs - B Grade	9AD
1046179	0.7700	5	2019	Y	ANOT Consolation Butler Pairs - B Grade	9AD
1059726	0.3800	5	2019	Y	ANOT Consolation Butler Pairs - B Grade	9AD
1004581	3.0600	5	2019	Y	GNOT Moreton Bribie Heat	MRH
1023608	0.4900	6	2019	R	Noosa June Pairs	NOJ
1044559	0.3500	6	2019	R	Noosa June Pairs	NOJ
1082027	0.7000	6	2019	R	Noosa June Pairs	NOJ
1002651	0.1000	6	2019	R	Australia Wide Novice Pairs	9EN
1002813	0.2000	6	2019	R	Australia Wide Novice Pairs	9EN
1003003	0.2000	6	2019	R	Australia Wide Novice Pairs	9EN
1003658	0.2000	6	2019	R	Australia Wide Novice Pairs	9EN
1005316	0.1000	6	2019	R	Australia Wide Novice Pairs	9EN
1006991	0.1000	6	2019	R	Australia Wide Novice Pairs	9EN
1009338	0.1000	6	2019	R	Australia Wide Novice Pairs	9EN
1011685	0.1000	6	2019	R	Australia Wide Novice Pairs	9EN
1012861	0.1000	6	2019	R	Australia Wide Novice Pairs	9EN
1018876	0.1000	6	2019	R	Australia Wide Novice Pairs	9EN
1020366	0.2000	6	2019	R	Australia Wide Novice Pairs	9EN
1020374	0.2000	6	2019	R	Australia Wide Novice Pairs	9EN
1021052	0.2000	6	2019	R	Australia Wide Novice Pairs	9EN
1022385	0.1000	6	2019	R	Australia Wide Novice Pairs	9EN
1022393	0.2000	6	2019	R	Australia Wide Novice Pairs	9EN
1029053	0.2000	6	2019	R	Australia Wide Novice Pairs	9EN
1045903	1.9200	11	2018	R	Australia Wide Novice Pairs	9EN
1054511	0.2000	11	2018	R	Australia Wide Novice Pairs	9EN
1035339	1.2600	10	2018	Y	GNOT Brisbane Regional Final	QDB
1010921	0.6300	10	2018	R	Macedon Congress	M5C
1063911	0.7200	10	2018	R	NSW Matchpoint Swiss Pairs	2MS
1063911	2.2100	10	2018	Y	CIB Canberra Bells Swiss Pairs	92C
1004581	0.1000	11	2018	R	Australia Wide Novice Pairs	9EN
1028995	0.1000	11	2018	R	Australia Wide Novice Pairs	9EN
1053876	0.2000	11	2018	R	Australia Wide Novice Pairs	9EN
1011294	0.2000	11	2018	R	Australia Wide Novice Pairs	9EN
1017314	0.2000	11	2018	R	Australia Wide Novice Pairs	9EN
1018086	0.2000	11	2018	R	Australia Wide Novice Pairs	9EN
1035851	0.1000	11	2018	R	Australia Wide Novice Pairs	9EN
1045717	0.1000	11	2018	R	Australia Wide Novice Pairs	9EN
1054521	0.2000	11	2018	R	Australia Wide Novice Pairs	9EN
1054821	0.2000	11	2018	R	Australia Wide Novice Pairs	9EN
1063413	0.3200	11	2018	R	NT Open Teams	8OT
1010921	2.7000	12	2018	R	Victorian Open Teams	3OT
1001566	1.1900	11	2018	R	Gawler Teams	GAT
1008420	1.3300	11	2018	R	Gawler Teams	GAT
1026976	0.2400	11	2018	R	Gawler Teams	GAT
1046179	0.4000	11	2018	R	Gawler Teams	GAT
1071130	0.3200	11	2018	R	NT Open Teams	8OT
1024744	1.2800	11	2018	R	Gawler Teams	GAT
1036904	0.0900	12	2018	R	Central Coast Summer Teams	CEU
1038001	0.6400	12	2018	R	NSWBA Summer Swiss Pairs	YYA
1019422	3.9600	1	2019	Y	Mixed Play-Offs	9PX
1049127	0.3000	1	2019	R	SABA New Year's Eve Congress	IIY
1051466	0.1800	1	2019	R	SABA New Year's Eve Congress	IIY
1014706	1.1700	1	2019	Y	Summer Festival Novice Swiss Pairs	9S6
1076981	2.9300	1	2019	Y	Summer Festival NOT Finals	9ST
1047086	0.3300	1	2019	R	SABA New Year's Eve Congress	IIY
1000179	1.0800	1	2019	Y	Summer Festival Novice Swiss Pairs	9S6
1007531	0.9900	1	2019	Y	Summer Festival Novice Swiss Pairs	9S6
1012460	0.9900	1	2019	Y	Summer Festival Novice Swiss Pairs	9S6
1032453	2.7000	1	2019	Y	Summer Festival Novice Swiss Pairs	9S6
1044818	1.3400	1	2019	Y	Summer Festival Novice Swiss Pairs	9S6
1045563	1.0800	1	2019	Y	Summer Festival Novice Swiss Pairs	9S6
1046225	0.3600	1	2019	Y	Summer Festival Novice Swiss Pairs	9S6
1052586	0.6300	1	2019	Y	Summer Festival Novice Swiss Pairs	9S6
1001566	0.8300	1	2019	R	SABA New Year's Eve Congress	IIY
1013424	2.4700	1	2019	R	SABA New Year's Eve Congress	IIY
1013432	2.4700	1	2019	R	SABA New Year's Eve Congress	IIY
1039679	0.3000	1	2019	R	SABA New Year's Eve Congress	IIY
1082639	0.1800	5	2019	R	Trumps Easter Festival	TSE
1082647	0.1800	5	2019	R	Trumps Easter Festival	TSE
1041959	0.5000	5	2019	R	Trumps Easter Festival	TSE
1044222	0.5900	5	2019	R	Trumps Easter Festival	TSE
1002333	0.1800	5	2019	R	Trumps Easter Festival	TSE
1041940	0.5000	5	2019	R	Trumps Easter Festival	TSE
1081691	0.6100	5	2019	R	Trumps Easter Festival	TSE
1004328	0.1100	6	2019	R	NSW Teams Of Three	2T3
1089919	1.7400	6	2019	R	NSW Teams Of Three	2T3
1039271	0.5800	6	2019	R	Moonee Valley Super Congress	MLS
1042777	1.6400	6	2019	R	Moonee Valley Super Congress	MLS
1030108	0.4700	4	2018	R	Batemans Congress	BSC
1043463	0.1600	4	2018	R	Batemans Congress	BSC
1019422	0.4700	4	2018	R	Trumps Easter Festival	TSE
1050664	0.4200	4	2018	R	Warwick Pairs	WKP
1056093	0.3500	4	2018	R	Warwick Pairs	WKP
1014749	0.4800	5	2018	R	NSW Teams Of Three	2T3
1004050	0.4900	4	2018	R	Toowoomba Butler Pairs	TAA
1027001	0.9200	5	2018	R	NSWBA Autumn Swiss Pairs	YYP
1047477	3.5200	5	2018	Y	GNOT Tomaree Heat	TZG
1052519	0.6400	5	2018	Y	GNOT Tomaree Heat	TZG
1016822	0.2600	5	2018	Y	GNOT Mandurah Heat	M1G
1036831	0.2400	6	2018	R	Moonee Valley Congress	MLC
1037838	0.2400	6	2018	R	Moonee Valley Congress	MLC
1009281	0.5600	6	2018	R	Moonee Valley Congress	MLC
1020935	0.1600	7	2018	R	Newcastle Congress	NCC
1023160	0.5600	7	2018	R	Newcastle Congress	NCC
1005715	0.6300	8	2018	R	Proserpine Pairs	PRP
1005839	0.5600	7	2018	R	Newcastle Congress	NCC
1006835	0.3200	7	2018	R	Newcastle Congress	NCC
1010166	2.4600	7	2018	R	Newcastle Congress	NCC
1014706	0.8800	7	2018	R	Newcastle Congress	NCC
1020889	0.8000	7	2018	R	Newcastle Congress	NCC
1009346	0.5600	7	2018	R	BAWA Summer Swiss Pairs	XXR
1018876	0.7000	7	2018	R	BAWA Summer Swiss Pairs	XXR
1006770	0.5600	7	2018	R	Newcastle Congress	NCC
1001299	0.5600	8	2018	R	Sunshine Coast Teams	SUT
1045237	2.0100	8	2018	R	Sunshine Coast Teams	SUT
1043412	0.2000	8	2018	R	ANC Red Point Events	9NC
1033972	0.4800	7	2018	R	Newcastle Congress	NCC
1033980	0.4800	7	2018	R	Newcastle Congress	NCC
1044011	1.3500	7	2018	R	BAWA Summer Swiss Pairs	XXR
1001396	0.5600	8	2018	R	Sunshine Coast Teams	SUT
1007939	0.5600	8	2018	R	Sunshine Coast Teams	SUT
1013750	0.1500	8	2018	R	ANC Red Point Events	9NC
1033816	5.3300	8	2018	R	ANC Red Point Events	9NC
1034480	0.6000	8	2018	R	ANC Red Point Events	9NC
1038095	1.7800	8	2018	R	ANC Red Point Events	9NC
1068350	0.5400	8	2018	R	Cassowary Coast Congress	CSC
1062530	2.6700	8	2018	R	ANC Red Point Events	9NC
1007556	0.4500	8	2018	R	Cassowary Coast Congress	CSC
1017004	0.6500	8	2018	R	Cassowary Coast Congress	CSC
1007564	0.4500	8	2018	R	Cassowary Coast Congress	CSC
1023497	0.7700	8	2018	R	Cassowary Coast Congress	CSC
1035940	0.5400	8	2018	R	Cassowary Coast Congress	CSC
1035967	0.5400	8	2018	R	Cassowary Coast Congress	CSC
1024744	4.2000	9	2018	R	SA Open Trials Qualifying	5TQ
1001566	2.8000	9	2018	R	SA Open Trials Qualifying	5TQ
1013424	0.5600	9	2018	R	SA Open Trials Qualifying	5TQ
1001817	0.1000	9	2018	R	NSWBA Statewide Pairs	YYS
1037412	0.2000	9	2018	R	NSWBA Statewide Pairs	YYS
1041266	0.1000	9	2018	R	NSWBA Statewide Pairs	YYS
1052799	0.1000	9	2018	R	NSWBA Statewide Pairs	YYS
1003968	0.2000	9	2018	R	NSWBA Statewide Pairs	YYS
1012371	0.1000	9	2018	R	NSWBA Statewide Pairs	YYS
1019074	0.1000	9	2018	R	NSWBA Statewide Pairs	YYS
1047477	0.2000	9	2018	R	NSWBA Statewide Pairs	YYS
1027255	0.2400	9	2018	Y	GNOT Western NSW Region	ZGC
1033689	0.6000	9	2018	Y	GNOT Capital Heat	C8G
1009052	0.2500	9	2018	Y	GNOT CBC Provincial Heat	CFH
1046225	0.2800	9	2018	Y	GNOT CBC Provincial Heat	CFH
1044818	1.0800	10	2018	R	Mollymook Congress	MMC
1019082	0.1000	9	2018	R	NSWBA Statewide Pairs	YYS
1040537	0.2000	9	2018	R	NSWBA Statewide Pairs	YYS
1030108	0.2700	9	2018	Y	GNOT CBC Provincial Heat	CFH
1055437	0.7000	9	2018	Y	GNOT CBC Provincial Heat	CFH
1070703	0.6700	9	2018	Y	GNOT CBC Provincial Heat	CFH
1044801	1.0800	10	2018	R	Mollymook Congress	MMC
1006924	0.2000	9	2018	R	NSWBA Statewide Pairs	YYS
1006932	0.2000	9	2018	R	NSWBA Statewide Pairs	YYS
1016091	0.6200	9	2018	R	NSWBA Statewide Pairs	YYS
1028820	0.1000	9	2018	R	NSWBA Statewide Pairs	YYS
1040685	0.3800	9	2018	Y	GNOT CBC Provincial Heat	CFH
1001418	1.6800	10	2018	Y	GNOT Melb. Metro. Final	3GN
1011855	1.1200	9	2018	R	Kalgoorlie Congress	KEC
1004141	0.2700	10	2018	R	Mollymook Congress	MMC
1004158	0.2700	10	2018	R	Mollymook Congress	MMC
1014706	0.9000	10	2018	R	Mollymook Congress	MMC
1033085	0.7200	10	2018	R	Tenterfield Swiss Pairs	TFR
1036769	2.7200	10	2018	Y	GNOT Bathurst Heat	BDG
